coin,network,address,tag,url,full_response
BTC,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'BTC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
IOTA,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'IOTA', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
IOTA,IOTA,0x841f1cea6ce22bfc457946835c6f44b5dc2afdfd6ce5a54227259742fab226d4,,https://iotascan.com/mainnet/account/0x841f1cea6ce22bfc457946835c6f44b5dc2afdfd6ce5a54227259742fab226d4,"{'coin': 'IOTA', 'address': '0x841f1cea6ce22bfc457946835c6f44b5dc2afdfd6ce5a54227259742fab226d4', 'tag': '', 'url': 'https://iotascan.com/mainnet/account/0x841f1cea6ce22bfc457946835c6f44b5dc2afdfd6ce5a54227259742fab226d4', 'isDefault': 0}"
AIXBT,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'AIXBT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
RONIN,RON,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer.roninchain.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'RONIN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer.roninchain.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ONE,ONE,one1lpan8ecj5udey5q2fp09z0p8l3wvlxt6p3ug76,,https://explorer.harmony.one/address/one1lpan8ecj5udey5q2fp09z0p8l3wvlxt6p3ug76,"{'coin': 'ONE', 'address': 'one1lpan8ecj5udey5q2fp09z0p8l3wvlxt6p3ug76', 'tag': '', 'url': 'https://explorer.harmony.one/address/one1lpan8ecj5udey5q2fp09z0p8l3wvlxt6p3ug76', 'isDefault': 0}"
RENDER,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'RENDER', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
ONG,ONT,AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR,,https://explorer.ont.io/address/AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR,"{'coin': 'ONG', 'address': 'AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR', 'tag': '', 'url': 'https://explorer.ont.io/address/AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR', 'isDefault': 0}"
ANKR,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ANKR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ANKR,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ANKR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ALGO,ALGO,JDISFSPBVTFSJSRWWIQCGXHYLY3YXGNKZCCFSHC3ZU5IVRSSXIKMEDNNRI,,https://allo.info/account/JDISFSPBVTFSJSRWWIQCGXHYLY3YXGNKZCCFSHC3ZU5IVRSSXIKMEDNNRI,"{'coin': 'ALGO', 'address': 'JDISFSPBVTFSJSRWWIQCGXHYLY3YXGNKZCCFSHC3ZU5IVRSSXIKMEDNNRI', 'tag': '', 'url': 'https://allo.info/account/JDISFSPBVTFSJSRWWIQCGXHYLY3YXGNKZCCFSHC3ZU5IVRSSXIKMEDNNRI', 'isDefault': 0}"
SC,SC,5970c19847348d22788b984cc54363cbd2926d9c50c0243c80481340a6bb473caa28573b7014,,https://siascan.com/address/5970c19847348d22788b984cc54363cbd2926d9c50c0243c80481340a6bb473caa28573b7014,"{'coin': 'SC', 'address': '5970c19847348d22788b984cc54363cbd2926d9c50c0243c80481340a6bb473caa28573b7014', 'tag': '', 'url': 'https://siascan.com/address/5970c19847348d22788b984cc54363cbd2926d9c50c0243c80481340a6bb473caa28573b7014', 'isDefault': 0}"
ONT,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ONT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ONT,ONT,AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR,,https://explorer.ont.io/address/AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR,"{'coin': 'ONT', 'address': 'AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR', 'tag': '', 'url': 'https://explorer.ont.io/address/AKbSZNFiPSpfzNuW9F1sZBLken46iLrbLR', 'isDefault': 0}"
DYM,DYM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://dym.fyi/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DYM', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://dym.fyi/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
PIVX,PIVX,EXMCCwJXN4utftKAbo3pf9WrAGEGtdznNaEF,,https://chainz.cryptoid.info/pivx/address.dws?EXMCCwJXN4utftKAbo3pf9WrAGEGtdznNaEF,"{'coin': 'PIVX', 'address': 'EXMCCwJXN4utftKAbo3pf9WrAGEGtdznNaEF', 'tag': '', 'url': 'https://chainz.cryptoid.info/pivx/address.dws?EXMCCwJXN4utftKAbo3pf9WrAGEGtdznNaEF', 'isDefault': 0}"
A2Z,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'A2Z', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
HYPER,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HYPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
HYPER,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HYPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
HYPER,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HYPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
HYPER,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HYPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
HYPER,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HYPER', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
WLFI,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'WLFI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
WLFI,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'WLFI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
WLFI,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'WLFI', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
MKR,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MKR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DODO,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DODO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DODO,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DODO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DODO,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DODO', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ICP,ICP,c0a517353a4f305e1e566e3a99b1e779e0899f950e19c48fc27da87fe341ed0a,,https://dashboard.internetcomputer.org/account/c0a517353a4f305e1e566e3a99b1e779e0899f950e19c48fc27da87fe341ed0a,"{'coin': 'ICP', 'address': 'c0a517353a4f305e1e566e3a99b1e779e0899f950e19c48fc27da87fe341ed0a', 'tag': '', 'url': 'https://dashboard.internetcomputer.org/account/c0a517353a4f305e1e566e3a99b1e779e0899f950e19c48fc27da87fe341ed0a', 'isDefault': 0}"
ZEC,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZEC', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZEC,ZEC,tex1cpdmxephxp704fawz48ffx2uqkw436jn9vzmes,,https://blockchair.com/zcash/address/tex1cpdmxephxp704fawz48ffx2uqkw436jn9vzmes,"{'coin': 'ZEC', 'address': 'tex1cpdmxephxp704fawz48ffx2uqkw436jn9vzmes', 'tag': '', 'url': 'https://blockchair.com/zcash/address/tex1cpdmxephxp704fawz48ffx2uqkw436jn9vzmes', 'isDefault': 0}"
RESOLV,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'RESOLV', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
RESOLV,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'RESOLV', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ICX,ICX,hx6f22a816a791c32df17200e00a1d1a90150f4b4c,,https://tracker.icon.community/address/hx6f22a816a791c32df17200e00a1d1a90150f4b4c,"{'coin': 'ICX', 'address': 'hx6f22a816a791c32df17200e00a1d1a90150f4b4c', 'tag': '', 'url': 'https://tracker.icon.community/address/hx6f22a816a791c32df17200e00a1d1a90150f4b4c', 'isDefault': 0}"
KMNO,SOL,3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,,https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ,"{'coin': 'KMNO', 'address': '3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'tag': '', 'url': 'https://solscan.io/account/3Gr1Q13eG8yHjWXGMo7ehduuYr4LmevPa33qFaYXgyWQ', 'isDefault': 0}"
XAI,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XAI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
XAI,XAI,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://explorer.xai-chain.net/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'XAI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://explorer.xai-chain.net/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
ZEN,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'ZEN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DUSK,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DUSK', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DUSK,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DUSK', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DOGE,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'DOGE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DOGE,DOGE,DPo8FUDHyvLEN1H62UdzCGyQhnugYgcTe8,,https://dogechain.info/address/DPo8FUDHyvLEN1H62UdzCGyQhnugYgcTe8,"{'coin': 'DOGE', 'address': 'DPo8FUDHyvLEN1H62UdzCGyQhnugYgcTe8', 'tag': '', 'url': 'https://dogechain.info/address/DPo8FUDHyvLEN1H62UdzCGyQhnugYgcTe8', 'isDefault': 0}"
SXP,SXP,SkVovz5RGw5ZKfhEJ3LukMx91kYDm7jfG9,,https://solarscan.com/wallet/SkVovz5RGw5ZKfhEJ3LukMx91kYDm7jfG9,"{'coin': 'SXP', 'address': 'SkVovz5RGw5ZKfhEJ3LukMx91kYDm7jfG9', 'tag': '', 'url': 'https://solarscan.com/wallet/SkVovz5RGw5ZKfhEJ3LukMx91kYDm7jfG9', 'isDefault': 0}"
HBAR,HBAR,0.0.1873771,105592208,https://hashscan.io/mainnet/account/0.0.1873771,"{'coin': 'HBAR', 'address': '0.0.1873771', 'tag': '105592208', 'url': 'https://hashscan.io/mainnet/account/0.0.1873771', 'isDefault': 0}"
HBAR,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'HBAR', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
MLN,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'MLN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SXT,BASE,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SXT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://basescan.org/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SXT,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SXT', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
PEPE,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'PEPE', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
DOGS,TON,UQBMUn9kJukoo5eL4xsOViCeZPqZJ6DQmKevAYB4iWe1dYbB,,https://tonscan.org/UQBMUn9kJukoo5eL4xsOViCeZPqZJ6DQmKevAYB4iWe1dYbB,"{'coin': 'DOGS', 'address': 'UQBMUn9kJukoo5eL4xsOViCeZPqZJ6DQmKevAYB4iWe1dYbB', 'tag': '', 'url': 'https://tonscan.org/UQBMUn9kJukoo5eL4xsOViCeZPqZJ6DQmKevAYB4iWe1dYbB', 'isDefault': 0}"
CTSI,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CTSI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
CTSI,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'CTSI', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
LINEA,LINEA,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://lineascan.build/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'LINEA', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://lineascan.build/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
OSMO,OSMO,osmo129uhlqcsvmehxgzcsdxksnsyz94dvea907e575,103104147,https://www.mintscan.io/osmosis/account/osmo129uhlqcsvmehxgzcsdxksnsyz94dvea907e575,"{'coin': 'OSMO', 'address': 'osmo129uhlqcsvmehxgzcsdxksnsyz94dvea907e575', 'tag': '103104147', 'url': 'https://www.mintscan.io/osmosis/account/osmo129uhlqcsvmehxgzcsdxksnsyz94dvea907e575', 'isDefault': 0}"
SHELL,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SHELL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SHELL,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SHELL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
C98,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'C98', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
C98,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'C98', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
C98,VIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://www.vicscan.xyz/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'C98', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://www.vicscan.xyz/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
NTRN,NTRN,neutron1tevkrvf5ymmelc62p4favlss6qvhyfp4fjr822,102354916,https://www.mintscan.io/neutron/account/neutron1tevkrvf5ymmelc62p4favlss6qvhyfp4fjr822,"{'coin': 'NTRN', 'address': 'neutron1tevkrvf5ymmelc62p4favlss6qvhyfp4fjr822', 'tag': '102354916', 'url': 'https://www.mintscan.io/neutron/account/neutron1tevkrvf5ymmelc62p4favlss6qvhyfp4fjr822', 'isDefault': 0}"
SYN,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,AVAXC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://snowtrace.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,ARBITRUM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://arbiscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,ETH,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,FTM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://ftmscout.com/tx/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://ftmscout.com/tx/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,OPTIMISM,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://optimistic.etherscan.io/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYN,MATIC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'SYN', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://polygonscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
SYS,SYS,sys1qhcjwj7c0phxhhpxvqav7hdy6j4fwxk52t3gr5j,,https://chainz.cryptoid.info/sys/address.dws?sys1qhcjwj7c0phxhhpxvqav7hdy6j4fwxk52t3gr5j,"{'coin': 'SYS', 'address': 'sys1qhcjwj7c0phxhhpxvqav7hdy6j4fwxk52t3gr5j', 'tag': '', 'url': 'https://chainz.cryptoid.info/sys/address.dws?sys1qhcjwj7c0phxhhpxvqav7hdy6j4fwxk52t3gr5j', 'isDefault': 0}"
GAL,BSC,0x414349c13c165454decec1a8c901c41d62fe66c0,,https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0,"{'coin': 'GAL', 'address': '0x414349c13c165454decec1a8c901c41d62fe66c0', 'tag': '', 'url': 'https://bscscan.com/address/0x414349c13c165454decec1a8c901c41d62fe66c0', 'isDefault': 0}"
